ReturnID,OrderID,ProductID,CustomerID,StoreID,ReturnReason,ReturnDate,RefundAmount,ReturnStatus,ProductName,Category,Return_Count,Unnamed: 0,stale_returns,stale_refund,damaged_returns,damaged_refund,total_returns,total_returns_amount
12892,7892,1018,10892,2084,Damaged Item,30:03.4,190,Processed,Surf Excel Matic 1kg,Grocery,24,84,3,2380,0,0,3,2380
17206,12206,1004,15206,2053,Damaged Item,43:03.4,56,Processed,Tata Salt 1kg,Grocery,19,53,7,3841,0,0,7,3841
12611,7611,1040,10611,2027,Damaged Item,26:03.4,480,Processed,Sensodyne Toothpaste 100g,Personal Care,23,27,4,1655,0,0,4,1655
8461,3461,1036,6461,2034,Damaged Item,31:03.4,65,Processed,Frooti Mango Drink 1L,Beverages,28,34,4,2616,0,0,4,2616
12046,7046,1042,10046,2012,Damaged Item,26:03.4,720,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,12,7,5165,0,0,7,5165
8937,3937,1022,6937,2004,Damaged Item,54:03.4,480,Processed,Fortune Sunflower Oil 1L,Grocery,20,4,7,5781,0,0,7,5781
13800,8800,1024,11800,2073,Stale Product,41:03.4,1125,Processed,Bournvita 500g,Beverages,29,73,7,2970,0,0,7,2970
11693,6693,1042,9693,2023,Stale Product,59:03.4,720,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,23,6,2165,0,0,6,2165
9854,4854,1045,7854,2097,Damaged Item,09:03.4,240,Processed,Parle-G Biscuits 800g,Snacks,17,97,7,3164,0,0,7,3164
11217,6217,1046,9217,2092,Stale Product,13:03.4,90,Processed,Sprite 2L,Beverages,21,92,6,3391,0,0,6,3391
10237,5237,1026,8237,2077,Stale Product,28:03.4,1196,Processed,Gillette Mach3 Razor,Personal Care,16,77,6,3711,0,0,6,3711
15295,10295,1049,13295,2003,Stale Product,15:03.4,480,Processed,Gillette Shaving Foam 200ml,Personal Care,21,3,6,2062,0,0,6,2062
12674,7674,1020,10674,2050,Stale Product,25:03.4,320,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,50,4,1910,0,0,4,1910
11294,6294,1009,9294,2007,Stale Product,55:03.4,105,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,7,5,1545,0,0,5,1545
15471,10471,1013,13471,2048,Stale Product,09:03.4,210,Processed,Kellogg's Corn Flakes 500g,Grocery,21,48,6,3149,0,0,6,3149
13858,8858,1034,11858,2053,Stale Product,02:03.4,840,Processed,Lizol Floor Cleaner 1L,Grocery,23,53,7,3841,0,0,7,3841
10879,5879,1001,8879,2076,Damaged Item,28:03.4,520,Processed,Amul Butter 500g,Dairy,27,76,5,1855,0,0,5,1855
17328,12328,1015,15328,2044,Damaged Item,43:03.4,460,Processed,Colgate Toothpaste 200g,Personal Care,22,44,3,1977,0,0,3,1977
15804,10804,1043,13804,2094,Stale Product,26:03.4,140,Processed,Good Day Butter Cookies 600g,Snacks,18,94,4,1029,0,0,4,1029
15974,10974,1022,13974,2055,Stale Product,44:03.4,160,Processed,Fortune Sunflower Oil 1L,Grocery,20,55,6,1723,0,0,6,1723
14474,9474,1050,12474,2044,Damaged Item,18:03.4,297,Processed,Dabur Red Toothpaste 200g,Personal Care,12,44,3,1977,0,0,3,1977
11034,6034,1032,9034,2019,Stale Product,50:03.4,320,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,19,9,3970,0,0,9,3970
17185,12185,1016,15185,2009,Damaged Item,43:03.4,150,Processed,Nescafe Classic Coffee 100g,Beverages,21,9,5,2485,0,0,5,2485
11918,6918,1010,9918,2050,Damaged Item,34:03.4,180,Processed,Golden Apples 1kg,Fruits,18,50,4,1910,0,0,4,1910
11069,6069,1012,9069,2037,Damaged Item,21:03.4,540,Processed,Saffola Gold Oil 1L,Grocery,17,37,7,1860,0,0,7,1860
15696,10696,1020,13696,2090,Damaged Item,35:03.4,640,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,90,4,1091,0,0,4,1091
14805,9805,1003,12805,2010,Stale Product,54:03.4,510,Processed,Aashirvaad Atta 5kg,Grocery,18,10,10,5120,0,0,10,5120
15409,10409,1015,13409,2076,Damaged Item,32:03.4,575,Processed,Colgate Toothpaste 200g,Personal Care,22,76,5,1855,0,0,5,1855
8335,3335,1034,6335,2005,Damaged Item,04:03.4,1050,Processed,Lizol Floor Cleaner 1L,Grocery,23,5,4,3535,0,0,4,3535
14855,9855,1002,12855,2024,Damaged Item,42:03.4,200,Processed,Mother Dairy Curd 400g,Dairy,17,24,4,630,0,0,4,630
14691,9691,1020,12691,2036,Stale Product,59:03.4,160,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,36,7,2930,0,0,7,2930
8886,3886,1000,6886,2099,Damaged Item,58:03.4,216,Processed,Amul Taaza Milk 1L,Dairy,29,99,1,950,0,0,1,950
17745,12745,1046,15745,2046,Stale Product,29:03.4,270,Processed,Sprite 2L,Beverages,21,46,3,2800,0,0,3,2800
16679,11679,1041,14679,2050,Damaged Item,08:03.4,1375,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,50,4,1910,0,0,4,1910
16606,11606,1031,14606,2086,Damaged Item,00:03.4,260,Processed,Himalaya Face Wash 100ml,Personal Care,19,86,6,1710,0,0,6,1710
13048,8048,1002,11048,2038,Damaged Item,58:03.4,120,Processed,Mother Dairy Curd 400g,Dairy,17,38,3,1595,0,0,3,1595
15450,10450,1039,13450,2072,Stale Product,52:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,72,4,1415,0,0,4,1415
9612,4612,1006,7612,2054,Damaged Item,18:03.4,14,Processed,Maggi Noodles 70g,Snacks,21,54,3,1865,0,0,3,1865
9828,4828,1048,7828,2061,Stale Product,32:03.4,440,Processed,Real Orange Juice 1L,Beverages,17,61,7,4815,0,0,7,4815
14346,9346,1036,12346,2064,Damaged Item,10:03.4,130,Processed,Frooti Mango Drink 1L,Beverages,28,64,8,2990,0,0,8,2990
15843,10843,1019,13843,2081,Stale Product,38:03.4,398,Processed,Dabur Honey 500g,Grocery,18,81,9,4529,0,0,9,4529
16755,11755,1033,14755,2056,Stale Product,49:03.4,340,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,56,7,3594,0,0,7,3594
15232,10232,1043,13232,2091,Damaged Item,25:03.4,280,Processed,Good Day Butter Cookies 600g,Snacks,18,91,9,2593,0,0,9,2593
10750,5750,1012,8750,2024,Damaged Item,58:03.4,540,Processed,Saffola Gold Oil 1L,Grocery,17,24,4,630,0,0,4,630
14453,9453,1024,12453,2082,Damaged Item,33:03.4,225,Processed,Bournvita 500g,Beverages,29,82,1,1495,0,0,1,1495
8406,3406,1013,6406,2069,Stale Product,56:03.4,210,Processed,Kellogg's Corn Flakes 500g,Grocery,21,69,4,2970,0,0,4,2970
16830,11830,1029,14830,2057,Damaged Item,52:03.4,1155,Processed,Horlicks Classic Malt 1kg,Beverages,20,57,1,135,0,0,1,135
14109,9109,1035,12109,2032,Damaged Item,10:03.4,180,Processed,Sprite 2L,Beverages,16,32,3,1760,0,0,3,1760
17592,12592,1046,15592,2010,Damaged Item,34:03.4,450,Processed,Sprite 2L,Beverages,21,10,10,5120,0,0,10,5120
10814,5814,1038,8814,2090,Stale Product,36:03.4,360,Processed,Coca-Cola 2L,Beverages,15,90,4,1091,0,0,4,1091
16238,11238,1049,14238,2044,Damaged Item,31:03.4,960,Processed,Gillette Shaving Foam 200ml,Personal Care,21,44,3,1977,0,0,3,1977
9241,4241,1032,7241,2075,Damaged Item,13:03.4,960,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,75,4,833,0,0,4,833
15656,10656,1018,13656,2008,Damaged Item,18:03.4,950,Processed,Surf Excel Matic 1kg,Grocery,24,8,8,4080,0,0,8,4080
11029,6029,1010,9029,2034,Stale Product,23:03.4,900,Processed,Golden Apples 1kg,Fruits,18,34,4,2616,0,0,4,2616
15260,10260,1039,13260,2054,Damaged Item,21:03.4,110,Processed,Eveready AA Batteries (4 pcs),Electronics,20,54,3,1865,0,0,3,1865
17213,12213,1048,15213,2007,Stale Product,47:03.4,220,Processed,Real Orange Juice 1L,Beverages,17,7,5,1545,0,0,5,1545
15021,10021,1028,13021,2079,Damaged Item,00:03.4,600,Processed,Catch Black Pepper 100g,Grocery,12,79,3,2255,0,0,3,2255
9259,4259,1004,7259,2090,Stale Product,21:03.4,112,Processed,Tata Salt 1kg,Grocery,19,90,4,1091,0,0,4,1091
10649,5649,1008,8649,2096,Stale Product,42:03.4,150,Processed,Britannia Good Day Cashew 600g,Snacks,19,96,10,5020,0,0,10,5020
12155,7155,1049,10155,2097,Stale Product,45:03.4,480,Processed,Gillette Shaving Foam 200ml,Personal Care,21,97,7,3164,0,0,7,3164
9465,4465,1035,7465,2080,Stale Product,45:03.4,180,Processed,Sprite 2L,Beverages,16,80,6,1450,0,0,6,1450
16798,11798,1007,14798,2019,Stale Product,13:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,19,9,3970,0,0,9,3970
14929,9929,1020,12929,2074,Stale Product,10:03.4,640,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,74,6,1628,0,0,6,1628
11700,6700,1000,9700,2012,Damaged Item,33:03.4,72,Processed,Amul Taaza Milk 1L,Dairy,29,12,7,5165,0,0,7,5165
16796,11796,1008,14796,2019,Damaged Item,23:03.4,450,Processed,Britannia Good Day Cashew 600g,Snacks,19,19,9,3970,0,0,9,3970
8148,3148,1038,6148,2007,Damaged Item,48:03.4,450,Processed,Coca-Cola 2L,Beverages,15,7,5,1545,0,0,5,1545
14034,9034,1047,12034,2056,Stale Product,29:03.4,1925,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,56,7,3594,0,0,7,3594
12897,7897,1039,10897,2096,Stale Product,14:03.4,110,Processed,Eveready AA Batteries (4 pcs),Electronics,20,96,10,5020,0,0,10,5020
15178,10178,1043,13178,2037,Stale Product,29:03.4,140,Processed,Good Day Butter Cookies 600g,Snacks,18,37,7,1860,0,0,7,1860
9667,4667,1005,7667,2053,Damaged Item,42:03.4,360,Processed,India Gate Basmati Rice 1kg,Grocery,18,53,7,3841,0,0,7,3841
8540,3540,1017,6540,2031,Damaged Item,04:03.4,1200,Processed,Tata Tea Premium 500g,Beverages,12,31,5,1800,0,0,5,1800
8718,3718,1023,6718,2023,Damaged Item,20:03.4,540,Processed,Haldiram's Bhujia 400g,Snacks,23,23,6,2165,0,0,6,2165
12049,7049,1017,10049,2036,Stale Product,05:03.4,960,Processed,Tata Tea Premium 500g,Beverages,12,36,7,2930,0,0,7,2930
13482,8482,1010,11482,2011,Stale Product,20:03.4,360,Processed,Golden Apples 1kg,Fruits,18,11,6,4745,0,0,6,4745
14446,9446,1047,12446,2025,Stale Product,02:03.4,1540,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,25,2,2020,0,0,2,2020
17218,12218,1045,15218,2088,Damaged Item,33:03.4,160,Processed,Parle-G Biscuits 800g,Snacks,17,88,4,1738,0,0,4,1738
12359,7359,1010,10359,2030,Stale Product,42:03.4,180,Processed,Golden Apples 1kg,Fruits,18,30,6,4292,0,0,6,4292
17358,12358,1029,15358,2054,Damaged Item,20:03.4,385,Processed,Horlicks Classic Malt 1kg,Beverages,20,54,3,1865,0,0,3,1865
14592,9592,1021,12592,2063,Stale Product,14:03.4,1198,Processed,Patanjali Ghee 1L,Grocery,14,63,6,1962,0,0,6,1962
13703,8703,1004,11703,2011,Damaged Item,59:03.4,140,Processed,Tata Salt 1kg,Grocery,19,11,6,4745,0,0,6,4745
9029,4029,1020,7029,2002,Stale Product,29:03.4,640,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,2,5,2125,0,0,5,2125
15311,10311,1000,13311,2006,Stale Product,10:03.4,144,Processed,Amul Taaza Milk 1L,Dairy,29,6,7,2491,0,0,7,2491
13403,8403,1050,11403,2047,Stale Product,25:03.4,495,Processed,Dabur Red Toothpaste 200g,Personal Care,12,47,5,1740,0,0,5,1740
14696,9696,1001,12696,2028,Damaged Item,59:03.4,520,Processed,Amul Butter 500g,Dairy,27,28,4,1555,0,0,4,1555
13263,8263,1005,11263,2024,Stale Product,15:03.4,180,Processed,India Gate Basmati Rice 1kg,Grocery,18,24,4,630,0,0,4,630
13307,8307,1025,11307,2028,Damaged Item,59:03.4,135,Processed,Dove Soap 125g,Personal Care,21,28,4,1555,0,0,4,1555
12686,7686,1022,10686,2071,Stale Product,19:03.4,480,Processed,Fortune Sunflower Oil 1L,Grocery,20,71,5,2285,0,0,5,2285
16776,11776,1011,14776,2039,Damaged Item,27:03.4,180,Processed,Bananas (12 pcs),Fruits,19,39,5,3560,0,0,5,3560
16444,11444,1036,14444,2031,Stale Product,48:03.4,325,Processed,Frooti Mango Drink 1L,Beverages,28,31,5,1800,0,0,5,1800
14488,9488,1035,12488,2022,Stale Product,49:03.4,450,Processed,Sprite 2L,Beverages,16,22,7,2100,0,0,7,2100
16976,11976,1006,14976,2084,Damaged Item,03:03.4,14,Processed,Maggi Noodles 70g,Snacks,21,84,3,2380,0,0,3,2380
9046,4046,1005,7046,2026,Stale Product,13:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,26,7,2930,0,0,7,2930
10584,5584,1025,8584,2085,Stale Product,22:03.4,90,Processed,Dove Soap 125g,Personal Care,21,85,7,4247,0,0,7,4247
9948,4948,1039,7948,2003,Stale Product,51:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,3,6,2062,0,0,6,2062
14264,9264,1026,12264,2052,Damaged Item,58:03.4,897,Processed,Gillette Mach3 Razor,Personal Care,16,52,3,3525,0,0,3,3525
9243,4243,1041,7243,2085,Stale Product,43:03.4,1375,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,85,7,4247,0,0,7,4247
16212,11212,1033,14212,2013,Stale Product,40:03.4,340,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,13,9,6727,0,0,9,6727
9557,4557,1041,7557,2046,Stale Product,13:03.4,1375,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,46,3,2800,0,0,3,2800
8777,3777,1024,6777,2059,Damaged Item,05:03.4,1125,Processed,Bournvita 500g,Beverages,29,59,5,2780,0,0,5,2780
17060,12060,1047,15060,2076,Damaged Item,25:03.4,1925,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,76,5,1855,0,0,5,1855
14363,9363,1029,12363,2017,Damaged Item,07:03.4,1925,Processed,Horlicks Classic Malt 1kg,Beverages,20,17,1,200,0,0,1,200
10543,5543,1000,8543,2006,Stale Product,07:03.4,72,Processed,Amul Taaza Milk 1L,Dairy,29,6,7,2491,0,0,7,2491
8460,3460,1039,6460,2040,Stale Product,27:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,40,4,900,0,0,4,900
11996,6996,1006,9996,2015,Damaged Item,40:03.4,28,Processed,Maggi Noodles 70g,Snacks,21,15,6,3065,0,0,6,3065
12801,7801,1003,10801,2030,Stale Product,09:03.4,510,Processed,Aashirvaad Atta 5kg,Grocery,18,30,6,4292,0,0,6,4292
16327,11327,1009,14327,2032,Stale Product,17:03.4,175,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,32,3,1760,0,0,3,1760
13304,8304,1038,11304,2063,Damaged Item,25:03.4,360,Processed,Coca-Cola 2L,Beverages,15,63,6,1962,0,0,6,1962
12526,7526,1001,10526,2005,Damaged Item,19:03.4,520,Processed,Amul Butter 500g,Dairy,27,5,4,3535,0,0,4,3535
10057,5057,1002,8057,2029,Stale Product,02:03.4,200,Processed,Mother Dairy Curd 400g,Dairy,17,29,9,4345,0,0,9,4345
11451,6451,1032,9451,2054,Damaged Item,40:03.4,1280,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,54,3,1865,0,0,3,1865
15563,10563,1025,13563,2042,Damaged Item,07:03.4,45,Processed,Dove Soap 125g,Personal Care,21,42,6,2535,0,0,6,2535
12675,7675,1046,10675,2052,Damaged Item,35:03.4,360,Processed,Sprite 2L,Beverages,21,52,3,3525,0,0,3,3525
15911,10911,1038,13911,2056,Stale Product,19:03.4,180,Processed,Coca-Cola 2L,Beverages,15,56,7,3594,0,0,7,3594
8766,3766,1020,6766,2004,Damaged Item,52:03.4,320,Processed,Cadbury Dairy Milk Silk 150g,Snacks,21,4,7,5781,0,0,7,5781
10968,5968,1031,8968,2039,Stale Product,53:03.4,520,Processed,Himalaya Face Wash 100ml,Personal Care,19,39,5,3560,0,0,5,3560
15569,10569,1016,13569,2092,Stale Product,17:03.4,450,Processed,Nescafe Classic Coffee 100g,Beverages,21,92,6,3391,0,0,6,3391
11722,6722,1004,9722,2088,Stale Product,59:03.4,28,Processed,Tata Salt 1kg,Grocery,19,88,4,1738,0,0,4,1738
16425,11425,1031,14425,2031,Stale Product,54:03.4,260,Processed,Himalaya Face Wash 100ml,Personal Care,19,31,5,1800,0,0,5,1800
16006,11006,1023,14006,2073,Stale Product,36:03.4,675,Processed,Haldiram's Bhujia 400g,Snacks,23,73,7,2970,0,0,7,2970
16848,11848,1022,14848,2095,Stale Product,54:03.4,640,Processed,Fortune Sunflower Oil 1L,Grocery,20,95,4,1995,0,0,4,1995
10010,5010,1015,8010,2033,Stale Product,47:03.4,345,Processed,Colgate Toothpaste 200g,Personal Care,22,33,5,1223,0,0,5,1223
11487,6487,1003,9487,2012,Stale Product,18:03.4,510,Processed,Aashirvaad Atta 5kg,Grocery,18,12,7,5165,0,0,7,5165
17619,12619,1011,15619,2063,Stale Product,33:03.4,60,Processed,Bananas (12 pcs),Fruits,19,63,6,1962,0,0,6,1962
17130,12130,1041,15130,2005,Stale Product,05:03.4,1375,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,5,4,3535,0,0,4,3535
17600,12600,1009,15600,2033,Damaged Item,35:03.4,140,Processed,Farm Fresh Tomatoes 500g,Vegetables,26,33,5,1223,0,0,5,1223
11690,6690,1040,9690,2011,Damaged Item,21:03.4,800,Processed,Sensodyne Toothpaste 100g,Personal Care,23,11,6,4745,0,0,6,4745
8501,3501,1019,6501,2072,Damaged Item,52:03.4,995,Processed,Dabur Honey 500g,Grocery,18,72,4,1415,0,0,4,1415
10642,5642,1014,8642,2054,Damaged Item,03:03.4,145,Processed,Dettol Handwash 750ml,Personal Care,13,54,3,1865,0,0,3,1865
17401,12401,1032,15401,2069,Stale Product,15:03.4,1600,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,69,4,2970,0,0,4,2970
10158,5158,1001,8158,2052,Stale Product,29:03.4,1300,Processed,Amul Butter 500g,Dairy,27,52,3,3525,0,0,3,3525
9366,4366,1002,7366,2092,Damaged Item,30:03.4,160,Processed,Mother Dairy Curd 400g,Dairy,17,92,6,3391,0,0,6,3391
10611,5611,1041,8611,2001,Stale Product,11:03.4,825,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,1,3,1461,0,0,3,1461
12174,7174,1043,10174,2065,Damaged Item,44:03.4,560,Processed,Good Day Butter Cookies 600g,Snacks,18,65,6,1116,0,0,6,1116
16609,11609,1003,14609,2076,Stale Product,26:03.4,510,Processed,Aashirvaad Atta 5kg,Grocery,18,76,5,1855,0,0,5,1855
14740,9740,1001,12740,2062,Damaged Item,30:03.4,260,Processed,Amul Butter 500g,Dairy,27,62,3,1080,0,0,3,1080
16737,11737,1019,14737,2037,Damaged Item,45:03.4,995,Processed,Dabur Honey 500g,Grocery,18,37,7,1860,0,0,7,1860
10127,5127,1044,8127,2088,Damaged Item,32:03.4,680,Processed,Brooke Bond Red Label 500g,Beverages,18,88,4,1738,0,0,4,1738
12789,7789,1034,10789,2049,Stale Product,52:03.4,420,Processed,Lizol Floor Cleaner 1L,Grocery,23,49,7,2340,0,0,7,2340
17906,12906,1001,15906,2004,Damaged Item,52:03.4,1300,Processed,Amul Butter 500g,Dairy,27,4,7,5781,0,0,7,5781
12956,7956,1005,10956,2083,Damaged Item,30:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,83,6,1740,0,0,6,1740
11015,6015,1025,9015,2092,Damaged Item,08:03.4,45,Processed,Dove Soap 125g,Personal Care,21,92,6,3391,0,0,6,3391
12790,7790,1041,10790,2097,Stale Product,14:03.4,275,Processed,Nestle Everyday Milk Powder 500g,Dairy,21,97,7,3164,0,0,7,3164
16792,11792,1012,14792,2028,Damaged Item,49:03.4,360,Processed,Saffola Gold Oil 1L,Grocery,17,28,4,1555,0,0,4,1555
12382,7382,1048,10382,2022,Damaged Item,55:03.4,110,Processed,Real Orange Juice 1L,Beverages,17,22,7,2100,0,0,7,2100
17639,12639,1035,15639,2040,Stale Product,30:03.4,180,Processed,Sprite 2L,Beverages,16,40,4,900,0,0,4,900
11443,6443,1034,9443,2061,Stale Product,31:03.4,1050,Processed,Lizol Floor Cleaner 1L,Grocery,23,61,7,4815,0,0,7,4815
11293,6293,1001,9293,2056,Stale Product,12:03.4,260,Processed,Amul Butter 500g,Dairy,27,56,7,3594,0,0,7,3594
12808,7808,1034,10808,2088,Stale Product,18:03.4,840,Processed,Lizol Floor Cleaner 1L,Grocery,23,88,4,1738,0,0,4,1738
11937,6937,1012,9937,2028,Stale Product,46:03.4,540,Processed,Saffola Gold Oil 1L,Grocery,17,28,4,1555,0,0,4,1555
10900,5900,1013,8900,2008,Stale Product,07:03.4,210,Processed,Kellogg's Corn Flakes 500g,Grocery,21,8,8,4080,0,0,8,4080
10924,5924,1001,8924,2008,Stale Product,51:03.4,520,Processed,Amul Butter 500g,Dairy,27,8,8,4080,0,0,8,4080
13879,8879,1001,11879,2075,Damaged Item,00:03.4,520,Processed,Amul Butter 500g,Dairy,27,75,4,833,0,0,4,833
15465,10465,1031,13465,2005,Stale Product,49:03.4,390,Processed,Himalaya Face Wash 100ml,Personal Care,19,5,4,3535,0,0,4,3535
16462,11462,1012,14462,2028,Stale Product,28:03.4,360,Processed,Saffola Gold Oil 1L,Grocery,17,28,4,1555,0,0,4,1555
17114,12114,1047,15114,2058,Damaged Item,56:03.4,385,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,58,5,2517,0,0,5,2517
12930,7930,1007,10930,2026,Damaged Item,43:03.4,60,Processed,Lays Classic Salted 52g,Snacks,22,26,7,2930,0,0,7,2930
8648,3648,1011,6648,2047,Damaged Item,22:03.4,300,Processed,Bananas (12 pcs),Fruits,19,47,5,1740,0,0,5,1740
11563,6563,1042,9563,2027,Stale Product,33:03.4,900,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,27,4,1655,0,0,4,1655
9673,4673,1033,7673,2014,Damaged Item,36:03.4,85,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,14,4,1800,0,0,4,1800
12723,7723,1029,10723,2079,Stale Product,41:03.4,1155,Processed,Horlicks Classic Malt 1kg,Beverages,20,79,3,2255,0,0,3,2255
10580,5580,1031,8580,2024,Stale Product,00:03.4,260,Processed,Himalaya Face Wash 100ml,Personal Care,19,24,4,630,0,0,4,630
11339,6339,1022,9339,2003,Stale Product,11:03.4,480,Processed,Fortune Sunflower Oil 1L,Grocery,20,3,6,2062,0,0,6,2062
14171,9171,1005,12171,2085,Damaged Item,51:03.4,720,Processed,India Gate Basmati Rice 1kg,Grocery,18,85,7,4247,0,0,7,4247
17729,12729,1049,15729,2067,Damaged Item,41:03.4,240,Processed,Gillette Shaving Foam 200ml,Personal Care,21,67,2,4193,0,0,2,4193
15723,10723,1021,13723,2033,Damaged Item,21:03.4,599,Processed,Patanjali Ghee 1L,Grocery,14,33,5,1223,0,0,5,1223
17147,12147,1015,15147,2027,Stale Product,33:03.4,575,Processed,Colgate Toothpaste 200g,Personal Care,22,27,4,1655,0,0,4,1655
17987,12987,1042,15987,2006,Stale Product,57:03.4,720,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,6,7,2491,0,0,7,2491
11934,6934,1032,9934,2013,Stale Product,38:03.4,1280,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,13,9,6727,0,0,9,6727
13244,8244,1047,11244,2081,Damaged Item,54:03.4,385,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,81,9,4529,0,0,9,4529
9328,4328,1039,7328,2077,Stale Product,02:03.4,110,Processed,Eveready AA Batteries (4 pcs),Electronics,20,77,6,3711,0,0,6,3711
11289,6289,1022,9289,2026,Damaged Item,32:03.4,320,Processed,Fortune Sunflower Oil 1L,Grocery,20,26,7,2930,0,0,7,2930
13962,8962,1004,11962,2099,Damaged Item,51:03.4,112,Processed,Tata Salt 1kg,Grocery,19,99,1,950,0,0,1,950
9800,4800,1006,7800,2011,Damaged Item,35:03.4,28,Processed,Maggi Noodles 70g,Snacks,21,11,6,4745,0,0,6,4745
8391,3391,1049,6391,2060,Damaged Item,35:03.4,240,Processed,Gillette Shaving Foam 200ml,Personal Care,21,60,7,2869,0,0,7,2869
17863,12863,1032,15863,2081,Stale Product,15:03.4,1280,Processed,Whisper Ultra Pads (30 pcs),Personal Care,22,81,9,4529,0,0,9,4529
14905,9905,1047,12905,2092,Stale Product,49:03.4,1155,Processed,Head & Shoulders Shampoo 650ml,Personal Care,15,92,6,3391,0,0,6,3391
11189,6189,1000,9189,2014,Stale Product,45:03.4,360,Processed,Amul Taaza Milk 1L,Dairy,29,14,4,1800,0,0,4,1800
12615,7615,1026,10615,2082,Stale Product,33:03.4,1495,Processed,Gillette Mach3 Razor,Personal Care,16,82,1,1495,0,0,1,1495
8008,3008,1025,6008,2081,Stale Product,36:03.4,180,Processed,Dove Soap 125g,Personal Care,21,81,9,4529,0,0,9,4529
17251,12251,1029,15251,2085,Stale Product,46:03.4,1155,Processed,Horlicks Classic Malt 1kg,Beverages,20,85,7,4247,0,0,7,4247
11413,6413,1050,9413,2063,Stale Product,48:03.4,198,Processed,Dabur Red Toothpaste 200g,Personal Care,12,63,6,1962,0,0,6,1962
9225,4225,1018,7225,2048,Stale Product,38:03.4,760,Processed,Surf Excel Matic 1kg,Grocery,24,48,6,3149,0,0,6,3149
13042,8042,1024,11042,2045,Damaged Item,34:03.4,900,Processed,Bournvita 500g,Beverages,29,45,5,2313,0,0,5,2313
10089,5089,1006,8089,2048,Stale Product,30:03.4,14,Processed,Maggi Noodles 70g,Snacks,21,48,6,3149,0,0,6,3149
8912,3912,1042,6912,2066,Stale Product,18:03.4,900,Processed,Kissan Mixed Fruit Jam 500g,Grocery,24,66,7,3908,0,0,7,3908
10007,5007,1019,8007,2016,Stale Product,34:03.4,398,Processed,Dabur Honey 500g,Grocery,18,16,10,5503,0,0,10,5503
14470,9470,1000,12470,2006,Stale Product,44:03.4,360,Processed,Amul Taaza Milk 1L,Dairy,29,6,7,2491,0,0,7,2491
10146,5146,1033,8146,2029,Stale Product,55:03.4,340,Processed,Oreo Chocolate Biscuits 300g,Snacks,20,29,9,4345,0,0,9,4345
11909,6909,1005,9909,2081,Stale Product,51:03.4,180,Processed,India Gate Basmati Rice 1kg,Grocery,18,81,9,4529,0,0,9,4529
16552,11552,1049,14552,2053,Damaged Item,33:03.4,1200,Processed,Gillette Shaving Foam 200ml,Personal Care,21,53,7,3841,0,0,7,3841
16643,11643,1045,14643,2062,Stale Product,53:03.4,160,Processed,Parle-G Biscuits 800g,Snacks,17,62,3,1080,0,0,3,1080
12348,7348,1031,10348,2043,Stale Product,45:03.4,130,Processed,Himalaya Face Wash 100ml,Personal Care,19,43,3,589,0,0,3,589
12852,7852,1040,10852,2069,Stale Product,58:03.4,800,Processed,Sensodyne Toothpaste 100g,Personal Care,23,69,4,2970,0,0,4,2970
17572,12572,1039,15572,2033,Stale Product,24:03.4,220,Processed,Eveready AA Batteries (4 pcs),Electronics,20,33,5,1223,0,0,5,1223
10988,5988,1007,8988,2051,Stale Product,00:03.4,100,Processed,Lays Classic Salted 52g,Snacks,22,51,5,1625,0,0,5,1625
